Census_Year,GEO_FIPS,METAREA,Race,RaceNum,V6,V7,V8,V9,V10,V11,V12,Total,GINI,HighSchoolorLess,SomeCollege,CollegeGrad,PostCollegeGrad,EDUCATTotal,SEXmale,SEXfemale,SEXtotal,ManagerialandProfessional,TechnicalSalesandAdministrative,Service,FarmingForrestryandFishing,PrecisonProductionCraftandRepairers,OperativesandLaborers,NonOccupationalResponses,OCCCATTotal,filter_$,TheilOccDiversity
1990,13820.0,"Birmingham, AL",Hispanic,4.0,174.0,1034.0,487.0,44.0,156.0,0.0,42.0,1937.0,0.5497412478531929,858.0,562.0,347.0,170.0,1937.0,955.0,982.0,1937.0,491.0,629.0,125.0,32.0,170.0,251.0,239.0,1937.0,1.0,0.8706945644479931
1990,13820.0,"Birmingham, AL",White NH,5.0,56759.0,214631.0,111048.0,35107.0,18390.0,2789.0,9578.0,448302.0,0.5586164560166684,243018.0,113579.0,62338.0,29367.0,448302.0,211387.0,236915.0,448302.0,94687.0,130801.0,27929.0,4233.0,35749.0,38737.0,116166.0,448302.0,1.0,0.8571583245413179
1990,13820.0,"Birmingham, AL",Total,6.0,85829.0,332018.0,138842.0,39018.0,19275.0,2789.0,13729.0,631500.0,0.5658742440790416,360103.0,161514.0,74330.0,35553.0,631500.0,291621.0,339879.0,631500.0,113559.0,166827.0,59515.0,6200.0,45707.0,66311.0,173381.0,631500.0,1.0,0.878652612735685
1990,14460.0,"Boston, MA",All OtherNH,1.0,1365.0,4543.0,2067.0,373.0,253.0,26.0,77.0,8704.0,0.5230720476173532,5552.0,2125.0,645.0,382.0,8704.0,4152.0,4552.0,8704.0,1316.0,2212.0,1511.0,37.0,382.0,1374.0,1872.0,8704.0,1.0,0.8839522620166023
1990,14460.0,"Boston, MA",Asian NH,2.0,12160.0,33964.0,15282.0,4851.0,2691.0,381.0,1382.0,70711.0,0.584107073775833,28645.0,14064.0,15297.0,12705.0,70711.0,35302.0,35409.0,70711.0,19334.0,18304.0,10635.0,231.0,1688.0,5326.0,15193.0,70711.0,1.0,0.8337333857808225
1990,14460.0,"Boston, MA",Black NH,3.0,18546.0,75109.0,38529.0,7934.0,2549.0,234.0,3193.0,146094.0,0.5392185818043371,86485.0,37618.0,14378.0,7613.0,146094.0,68124.0,77970.0,146094.0,24598.0,38972.0,27253.0,374.0,7120.0,16574.0,31203.0,146094.0,1.0,0.876112849143675
1990,14460.0,"Boston, MA",Hispanic,4.0,14734.0,51676.0,15974.0,3372.0,900.0,225.0,1759.0,88640.0,0.5619959390557558,58853.0,16457.0,7968.0,5362.0,88640.0,43839.0,44801.0,88640.0,13134.0,17993.0,18745.0,694.0,4846.0,13674.0,19554.0,88640.0,1.0,0.9012640337738044
1990,14460.0,"Boston, MA",White NH,5.0,146200.0,818372.0,553716.0,209923.0,122660.0,18561.0,36368.0,1905800.0,0.5183284282204932,842854.0,459451.0,375084.0,228411.0,1905800.0,898487.0,1007313.0,1905800.0,540485.0,545409.0,173270.0,12575.0,124541.0,138435.0,371085.0,1905800.0,1.0,0.8499450703489786
1990,14460.0,"Boston, MA",Total,6.0,193005.0,983664.0,625568.0,226453.0,129053.0,19427.0,42779.0,2219949.0,0.5265319146210645,1022389.0,529715.0,413372.0,254473.0,2219949.0,1049904.0,1170045.0,2219949.0,598867.0,622890.0,231414.0,13911.0,138577.0,175383.0,438907.0,2219949.0,1.0,0.8590746473760859
1990,15380.0,"Buffalo-Niagara Falls, NY",All OtherNH,1.0,498.0,2622.0,655.0,134.0,17.0,0.0,51.0,3977.0,0.4802925601415282,2808.0,794.0,281.0,94.0,3977.0,1536.0,2441.0,3977.0,322.0,884.0,842.0,16.0,396.0,501.0,1016.0,3977.0,1.0,0.8880067047332134
